"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdback, per-item fees and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
date/time,settlement id,type,order id,sku,description,quantity,marketplace,account type,fulfillment,order city,order state,order postal,tax collection model,product sales,product sales tax,shipping credits,shipping credits tax,gift wrap credits,giftwrap credits tax,Regulatory Fee,Tax On Regulatory Fee,promotional rebates,promotional rebates tax,marketplace withheld tax,selling fees,fba fees,other transaction fees,other,total
"Jun 22, 2026 7:00:00 PM PDT",,Refund,111-4005369-2718496,TH-KNISHA-11,Knife Sharpener Whetstone,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-24.99,0,0,0,0,0,0,0,0,0,0,3.00,0,0,0,-21.99
"Aug 15, 2026 11:00:00 AM PDT",,Refund,111-4005459-9197180,TH-KNISHA-11,Knife Sharpener Whetstone,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-24.99,0,0,0,0,0,0,0,0,0,0,3.00,0,0,0,-21.99
"Jun 10, 2026 9:00:00 PM PDT",,Refund,111-4005475-8663326,TH-KNISHA-11,Knife Sharpener Whetstone,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-24.99,0,0,0,0,0,0,0,0,0,0,3.00,0,0,0,-21.99
"May 29, 2026 2:00:00 PM PDT",,Refund,111-4005571-5972185,TH-KNISHA-11,Knife Sharpener Whetstone,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-24.99,0,0,0,0,0,0,0,0,0,0,3.00,0,0,0,-21.99
"Aug 16, 2026 1:00:00 PM PDT",,Order,111-4005607-6509060,TH-KNISHA-11,Knife Sharpener Whetstone,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,24.99,0,0,0,0,0,0,0,0,0,0,-3.75,-4.35,0,0,16.89
"Jul 17, 2026 1:00:00 AM PDT",,Order,111-4005672-1799841,TH-KNISHA-11,Knife Sharpener Whetstone,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,24.99,0,0,0,0,0,0,0,0,0,0,-3.75,-4.35,0,0,16.89
"Jul 23, 2026 2:00:00 PM PDT",,Order,111-4005758-3827947,TH-KNISHA-11,Knife Sharpener Whetstone,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,24.99,0,0,0,0,0,0,0,0,0,0,-3.75,-4.35,0,0,16.89
"Jul 31, 2026 2:00:00 PM PDT",,Refund,111-4005830-8920177,TH-STAMIX-12,Stainless Mixing Bowls 5pc,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-38.10,0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,-33.53
"Jul 5, 2026 10:00:00 PM PDT",,Refund,111-4005865-1782567,TH-STAMIX-12,Stainless Mixing Bowls 5pc,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-38.10,0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,-33.53
"Aug 21, 2026 11:00:00 PM PDT",,Refund,111-4005943-8314716,TH-STAMIX-12,Stainless Mixing Bowls 5pc,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-38.10,0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,-33.53
"Jul 14, 2026 5:00:00 AM PDT",,Refund,111-4006011-3723857,TH-STAMIX-12,Stainless Mixing Bowls 5pc,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-38.10,0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,-33.53
"Aug 26, 2026 6:00:00 PM PDT",,Refund,111-4006029-5749140,TH-STAMIX-12,Stainless Mixing Bowls 5pc,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-38.10,0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,-33.53
"May 26, 2026 2:00:00 PM PDT",,Refund,111-4006090-3906751,TH-STAMIX-12,Stainless Mixing Bowls 5pc,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-38.10,0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,-33.53
"Aug 10, 2026 6:00:00 PM PDT",,Refund,111-4006132-6836469,TH-STAMIX-12,Stainless Mixing Bowls 5pc,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-38.10,0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,-33.53
"Jun 3, 2026 6:00:00 PM PDT",,Refund,111-4006170-5237350,TH-STAMIX-12,Stainless Mixing Bowls 5pc,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-38.10,0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,-33.53
"Jun 6, 2026 3:00:00 AM PDT",,Order,111-4006205-3805239,TH-STAMIX-12,Stainless Mixing Bowls 5pc,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,38.10,0,0,0,0,0,0,0,0,0,0,-5.71,-7.10,0,0,25.28
"Jun 16, 2026 3:00:00 AM PDT",,Order,111-4006254-7071703,TH-STAMIX-12,Stainless Mixing Bowls 5pc,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,38.10,0,0,0,0,0,0,0,0,0,0,-5.71,-7.10,0,0,25.28
"May 13, 2026 10:00:00 AM PDT",,Order,111-4006349-6469217,TH-STAMIX-12,Stainless Mixing Bowls 5pc,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,38.10,0,0,0,0,0,0,0,0,0,0,-5.71,-7.10,0,0,25.28
"Jun 16, 2026 3:00:00 PM PDT",,Refund,111-4006443-4064328,TH-SILSPA-13,Silicone Spatula Set,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-15.44,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,-13.59
"Jun 7, 2026 2:00:00 PM PDT",,Refund,111-4006457-3990575,TH-SILSPA-13,Silicone Spatula Set,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-15.44,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,-13.59
"Aug 11, 2026 6:00:00 AM PDT",,Refund,111-4006520-8788796,TH-SILSPA-13,Silicone Spatula Set,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-15.44,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,-13.59
"May 21, 2026 11:00:00 AM PDT",,Refund,111-4006547-6808666,TH-SILSPA-13,Silicone Spatula Set,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-15.44,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,-13.59
"Jul 13, 2026 1:00:00 PM PDT",,Refund,111-4006576-8550885,TH-SILSPA-13,Silicone Spatula Set,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-15.44,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,-13.59
"May 11, 2026 4:00:00 PM PDT",,Refund,111-4006638-6018624,TH-SILSPA-13,Silicone Spatula Set,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-15.44,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,-13.59
"Aug 14, 2026 7:00:00 AM PDT",,Order,111-4006686-8928512,TH-SILSPA-13,Silicone Spatula Set,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,15.44,0,0,0,0,0,0,0,0,0,0,-2.32,-4.35,0,0,8.77
"May 21, 2026 2:00:00 PM PDT",,Order,111-4006706-7481956,TH-SILSPA-13,Silicone Spatula Set,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,15.44,0,0,0,0,0,0,0,0,0,0,-2.32,-4.35,0,0,8.77
"Jul 8, 2026 2:00:00 PM PDT",,Order,111-4006754-7491597,TH-SILSPA-13,Silicone Spatula Set,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,15.44,0,0,0,0,0,0,0,0,0,0,-2.32,-4.35,0,0,8.77
"May 28, 2026 1:00:00 PM PDT",,Refund,111-4006766-2952585,TH-MEACUP-14,Measuring Cups Steel,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-21.33,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,-18.77
"Jul 24, 2026 9:00:00 PM PDT",,Refund,111-4006803-1795361,TH-MEACUP-14,Measuring Cups Steel,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-21.33,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,-18.77
"Jun 3, 2026 4:00:00 PM PDT",,Refund,111-4006840-8088000,TH-MEACUP-14,Measuring Cups Steel,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-21.33,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,-18.77
"Jul 20, 2026 6:00:00 AM PDT",,Refund,111-4006925-6253319,TH-MEACUP-14,Measuring Cups Steel,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-21.33,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,-18.77
"Jul 11, 2026 10:00:00 AM PDT",,Refund,111-4007001-7534531,TH-MEACUP-14,Measuring Cups Steel,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-21.33,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,-18.77
"Aug 1, 2026 5:00:00 AM PDT",,Refund,111-4007069-8495470,TH-MEACUP-14,Measuring Cups Steel,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-21.33,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,-18.77
"Aug 13, 2026 5:00:00 PM PDT",,Refund,111-4007087-1150864,TH-MEACUP-14,Measuring Cups Steel,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-21.33,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,-18.77
"Jun 23, 2026 9:00:00 AM PDT",,Refund,111-4007143-6810141,TH-MEACUP-14,Measuring Cups Steel,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-21.33,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,-18.77
"Jun 10, 2026 9:00:00 PM PDT",,Order,111-4007169-8844988,TH-MEACUP-14,Measuring Cups Steel,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,21.33,0,0,0,0,0,0,0,0,0,0,-3.20,-4.35,0,0,13.78
"Jun 21, 2026 7:00:00 AM PDT",,Order,111-4007258-7361830,TH-MEACUP-14,Measuring Cups Steel,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,21.33,0,0,0,0,0,0,0,0,0,0,-3.20,-4.35,0,0,13.78
"Aug 9, 2026 4:00:00 AM PDT",,Order,111-4007325-7567000,TH-MEACUP-14,Measuring Cups Steel,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,21.33,0,0,0,0,0,0,0,0,0,0,-3.20,-4.35,0,0,13.78
"Jun 22, 2026 1:00:00 PM PDT",,Refund,111-4007359-1778709,TH-SALCEL-15,Salt Cellar Acacia,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-17.50,0,0,0,0,0,0,0,0,0,0,2.10,0,0,0,-15.40
"Jun 8, 2026 8:00:00 AM PDT",,Refund,111-4007423-8658050,TH-SALCEL-15,Salt Cellar Acacia,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-17.50,0,0,0,0,0,0,0,0,0,0,2.10,0,0,0,-15.40
"Jun 9, 2026 9:00:00 PM PDT",,Refund,111-4007464-4834130,TH-SALCEL-15,Salt Cellar Acacia,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-17.50,0,0,0,0,0,0,0,0,0,0,2.10,0,0,0,-15.40
"Jun 15, 2026 8:00:00 AM PDT",,Order,111-4007531-8918640,TH-SALCEL-15,Salt Cellar Acacia,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,17.50,0,0,0,0,0,0,0,0,0,0,-2.62,-4.35,0,0,10.53
"Jul 23, 2026 8:00:00 PM PDT",,Order,111-4007586-8221061,TH-SALCEL-15,Salt Cellar Acacia,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,17.50,0,0,0,0,0,0,0,0,0,0,-2.62,-4.35,0,0,10.53
"Aug 24, 2026 6:00:00 AM PDT",,Order,111-4007677-8983582,TH-SALCEL-15,Salt Cellar Acacia,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,17.50,0,0,0,0,0,0,0,0,0,0,-2.62,-4.35,0,0,10.53
"Jun 5, 2026 7:00:00 AM PDT",,Refund,111-4007751-8335136,TH-PEPMIL-16,Pepper Mill Walnut,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-33.98,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,-29.90
"Aug 22, 2026 7:00:00 AM PDT",,Refund,111-4007798-6021701,TH-PEPMIL-16,Pepper Mill Walnut,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-33.98,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,-29.90
"May 25, 2026 8:00:00 AM PDT",,Refund,111-4007866-6847779,TH-PEPMIL-16,Pepper Mill Walnut,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-33.98,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,-29.90
"Jun 4, 2026 8:00:00 AM PDT",,Refund,111-4007881-1390064,TH-PEPMIL-16,Pepper Mill Walnut,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-33.98,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,-29.90
"May 30, 2026 2:00:00 PM PDT",,Refund,111-4007916-2698823,TH-PEPMIL-16,Pepper Mill Walnut,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-33.98,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,-29.90
"Aug 23, 2026 3:00:00 PM PDT",,Order,111-4007979-3999489,TH-PEPMIL-16,Pepper Mill Walnut,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,33.98,0,0,0,0,0,0,0,0,0,0,-5.10,-4.35,0,0,24.53
"Jun 5, 2026 6:00:00 PM PDT",,Order,111-4008034-3361675,TH-PEPMIL-16,Pepper Mill Walnut,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,33.98,0,0,0,0,0,0,0,0,0,0,-5.10,-4.35,0,0,24.53
"Aug 31, 2026 5:00:00 PM PDT",,Order,111-4008094-4126949,TH-PEPMIL-16,Pepper Mill Walnut,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,33.98,0,0,0,0,0,0,0,0,0,0,-5.10,-4.35,0,0,24.53
"May 29, 2026 12:00:00 PM PDT",,Refund,111-4008141-6913526,TH-FREPRE-17,French Press 34oz,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-30.89,0,0,0,0,0,0,0,0,0,0,3.71,0,0,0,-27.18
"Jul 20, 2026 4:00:00 PM PDT",,Refund,111-4008203-3426565,TH-FREPRE-17,French Press 34oz,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-30.89,0,0,0,0,0,0,0,0,0,0,3.71,0,0,0,-27.18
"Aug 21, 2026 9:00:00 AM PDT",,Refund,111-4008249-3486038,TH-FREPRE-17,French Press 34oz,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-30.89,0,0,0,0,0,0,0,0,0,0,3.71,0,0,0,-27.18
"May 5, 2026 10:00:00 AM PDT",,Order,111-4008340-3221512,TH-FREPRE-17,French Press 34oz,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,30.89,0,0,0,0,0,0,0,0,0,0,-4.63,-4.35,0,0,21.91
"Jul 12, 2026 3:00:00 AM PDT",,Order,111-4008423-6378162,TH-FREPRE-17,French Press 34oz,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,30.89,0,0,0,0,0,0,0,0,0,0,-4.63,-4.35,0,0,21.91
"Aug 22, 2026 4:00:00 PM PDT",,Order,111-4008510-7167411,TH-FREPRE-17,French Press 34oz,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,30.89,0,0,0,0,0,0,0,0,0,0,-4.63,-4.35,0,0,21.91
"Jul 18, 2026 11:00:00 AM PDT",,Refund,111-4008581-3462261,TH-POUOVE-18,Pour Over Kettle Gooseneck,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-44.28,0,0,0,0,0,0,0,0,0,0,5.31,0,0,0,-38.97
"Jun 14, 2026 9:00:00 AM PDT",,Refund,111-4008592-3878699,TH-POUOVE-18,Pour Over Kettle Gooseneck,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-44.28,0,0,0,0,0,0,0,0,0,0,5.31,0,0,0,-38.97
"Jun 9, 2026 1:00:00 PM PDT",,Refund,111-4008662-1188262,TH-POUOVE-18,Pour Over Kettle Gooseneck,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-44.28,0,0,0,0,0,0,0,0,0,0,5.31,0,0,0,-38.97
"Jul 12, 2026 4:00:00 PM PDT",,Refund,111-4008758-6816963,TH-POUOVE-18,Pour Over Kettle Gooseneck,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-44.28,0,0,0,0,0,0,0,0,0,0,5.31,0,0,0,-38.97
"Jul 3, 2026 2:00:00 AM PDT",,Refund,111-4008775-1999468,TH-POUOVE-18,Pour Over Kettle Gooseneck,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-44.28,0,0,0,0,0,0,0,0,0,0,5.31,0,0,0,-38.97
"May 15, 2026 1:00:00 AM PDT",,Refund,111-4008814-6418098,TH-POUOVE-18,Pour Over Kettle Gooseneck,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-44.28,0,0,0,0,0,0,0,0,0,0,5.31,0,0,0,-38.97
"Jun 20, 2026 6:00:00 PM PDT",,Order,111-4008909-4623946,TH-POUOVE-18,Pour Over Kettle Gooseneck,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,44.28,0,0,0,0,0,0,0,0,0,0,-6.64,-4.35,0,0,33.29
"Aug 4, 2026 2:00:00 AM PDT",,Order,111-4008996-4361219,TH-POUOVE-18,Pour Over Kettle Gooseneck,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,44.28,0,0,0,0,0,0,0,0,0,0,-6.64,-4.35,0,0,33.29
"May 17, 2026 8:00:00 AM PDT",,Order,111-4009072-6791246,TH-POUOVE-18,Pour Over Kettle Gooseneck,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,44.28,0,0,0,0,0,0,0,0,0,0,-6.64,-4.35,0,0,33.29
"Jul 5, 2026 10:00:00 PM PDT",,Refund,111-4009121-3689668,TH-COFCAN-19,Coffee Canister Airtight,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-22.99,0,0,0,0,0,0,0,0,0,0,2.76,0,0,0,-20.23
"Jun 29, 2026 7:00:00 PM PDT",,Refund,111-4009139-5700270,TH-COFCAN-19,Coffee Canister Airtight,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-22.99,0,0,0,0,0,0,0,0,0,0,2.76,0,0,0,-20.23
"Aug 27, 2026 3:00:00 PM PDT",,Refund,111-4009157-6843329,TH-COFCAN-19,Coffee Canister Airtight,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-22.99,0,0,0,0,0,0,0,0,0,0,2.76,0,0,0,-20.23
"Aug 3, 2026 9:00:00 AM PDT",,Refund,111-4009206-5380884,TH-COFCAN-19,Coffee Canister Airtight,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-22.99,0,0,0,0,0,0,0,0,0,0,2.76,0,0,0,-20.23
"Jun 30, 2026 8:00:00 PM PDT",,Refund,111-4009221-3909542,TH-COFCAN-19,Coffee Canister Airtight,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-22.99,0,0,0,0,0,0,0,0,0,0,2.76,0,0,0,-20.23
"Jun 24, 2026 11:00:00 AM PDT",,Refund,111-4009307-7052931,TH-COFCAN-19,Coffee Canister Airtight,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-22.99,0,0,0,0,0,0,0,0,0,0,2.76,0,0,0,-20.23
"Jun 27, 2026 1:00:00 AM PDT",,Refund,111-4009338-4759944,TH-COFCAN-19,Coffee Canister Airtight,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-22.99,0,0,0,0,0,0,0,0,0,0,2.76,0,0,0,-20.23
"Aug 16, 2026 7:00:00 PM PDT",,Order,111-4009353-5865992,TH-COFCAN-19,Coffee Canister Airtight,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,22.99,0,0,0,0,0,0,0,0,0,0,-3.45,-4.35,0,0,15.19
"May 7, 2026 8:00:00 AM PDT",,Order,111-4009410-1661102,TH-COFCAN-19,Coffee Canister Airtight,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,22.99,0,0,0,0,0,0,0,0,0,0,-3.45,-4.35,0,0,15.19
"Jun 6, 2026 9:00:00 PM PDT",,Order,111-4009487-2344910,TH-COFCAN-19,Coffee Canister Airtight,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,22.99,0,0,0,0,0,0,0,0,0,0,-3.45,-4.35,0,0,15.19
"Jun 1, 2026 11:00:00 PM PDT",,Refund,111-4009527-8990155,TH-TEAINF-20,Tea Infuser Mug,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-18.53,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,-16.31
"Aug 11, 2026 5:00:00 AM PDT",,Refund,111-4009553-2891531,TH-TEAINF-20,Tea Infuser Mug,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-18.53,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,-16.31
"Aug 16, 2026 12:00:00 PM PDT",,Refund,111-4009590-3085344,TH-TEAINF-20,Tea Infuser Mug,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-18.53,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,-16.31
"Jun 8, 2026 5:00:00 PM PDT",,Refund,111-4009643-9115491,TH-TEAINF-20,Tea Infuser Mug,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-18.53,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,-16.31
"Jul 14, 2026 5:00:00 AM PDT",,Refund,111-4009667-5339873,TH-TEAINF-20,Tea Infuser Mug,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-18.53,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,-16.31
"May 29, 2026 10:00:00 PM PDT",,Refund,111-4009710-4973788,TH-TEAINF-20,Tea Infuser Mug,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-18.53,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,-16.31
"May 31, 2026 11:00:00 AM PDT",,Refund,111-4009786-8812146,TH-TEAINF-20,Tea Infuser Mug,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-18.53,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,-16.31
"Jul 1, 2026 2:00:00 PM PDT",,Refund,111-4009824-6290224,TH-TEAINF-20,Tea Infuser Mug,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-18.53,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,-16.31
"Jul 19, 2026 7:00:00 PM PDT",,Order,111-4009908-5264601,TH-TEAINF-20,Tea Infuser Mug,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,18.53,0,0,0,0,0,0,0,0,0,0,-2.78,-4.35,0,0,11.40
"Jun 8, 2026 4:00:00 AM PDT",,Order,111-4010004-2931238,TH-TEAINF-20,Tea Infuser Mug,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,18.53,0,0,0,0,0,0,0,0,0,0,-2.78,-4.35,0,0,11.40
"May 20, 2026 6:00:00 PM PDT",,Order,111-4010030-1078488,TH-TEAINF-20,Tea Infuser Mug,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,18.53,0,0,0,0,0,0,0,0,0,0,-2.78,-4.35,0,0,11.40
"Jun 30, 2026 5:00:00 AM PDT",,Refund,111-4010114-7638485,TH-APRWAX-21,Apron Waxed Canvas,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-41.19,0,0,0,0,0,0,0,0,0,0,4.94,0,0,0,-36.25
"Jun 3, 2026 11:00:00 AM PDT",,Refund,111-4010134-5623570,TH-APRWAX-21,Apron Waxed Canvas,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-41.19,0,0,0,0,0,0,0,0,0,0,4.94,0,0,0,-36.25
"Jul 10, 2026 5:00:00 AM PDT",,Refund,111-4010200-8564283,TH-APRWAX-21,Apron Waxed Canvas,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-41.19,0,0,0,0,0,0,0,0,0,0,4.94,0,0,0,-36.25
"Jul 13, 2026 2:00:00 PM PDT",,Refund,111-4010212-9353804,TH-APRWAX-21,Apron Waxed Canvas,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-41.19,0,0,0,0,0,0,0,0,0,0,4.94,0,0,0,-36.25
"Jun 28, 2026 8:00:00 AM PDT",,Refund,111-4010271-7097275,TH-APRWAX-21,Apron Waxed Canvas,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-41.19,0,0,0,0,0,0,0,0,0,0,4.94,0,0,0,-36.25
"Jul 19, 2026 8:00:00 AM PDT",,Refund,111-4010329-4458788,TH-APRWAX-21,Apron Waxed Canvas,1,amazon.com,Standard Orders,Amazon,,,,MarketplaceFacilitator,-41.19,0,0,0,0,0,0,0,0,0,0,4.94,0,0,0,-36.25
"Jul 15, 2026 5:00:00 PM PDT",,Order,111-4010350-2651188,TH-APRWAX-21,Apron Waxed Canvas,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,41.19,0,0,0,0,0,0,0,0,0,0,-6.18,-4.35,0,0,30.66
"Aug 13, 2026 12:00:00 PM PDT",,Order,111-4010399-3884719,TH-APRWAX-21,Apron Waxed Canvas,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,41.19,0,0,0,0,0,0,0,0,0,0,-6.18,-4.35,0,0,30.66
"Aug 15, 2026 2:00:00 PM PDT",,Order,111-4010479-2914663,TH-APRWAX-21,Apron Waxed Canvas,1,amazon.com,Standard Orders,Amazon,SEATTLE,WA,98101,MarketplaceFacilitator,41.19,0,0,0,0,0,0,0,0,0,0,-6.18,-4.35,0,0,30.66
